Facility,Date,Year,Wx,Vol,Eqpt,Rwy,Other,Other,Other,Total
PHL,2017-01-01,2017,5,0,0,0,0,0,0,5
PHL,2017-02-01,2017,1,0,0,0,0,0,0,1
PHL,2017-03-01,2017,1,0,0,0,0,0,1,2
PHL,2017-04-01,2017,4,4,0,0,0,0,0,8
PHL,2017-05-01,2017,7,10,0,3,0,2,5,27
PHL,2017-06-01,2017,9,1,0,5,0,0,2,17
PHL,2017-07-01,2017,26,9,0,1,0,1,5,42
PHL,2017-08-01,2017,24,4,0,0,1,0,6,35
PHL,2017-09-01,2017,3,4,0,0,0,3,3,13
PHL,2017-10-01,2017,1,0,0,0,0,0,0,1
PHL,2017-11-01,2017,0,1,0,0,0,0,0,1
PHL,2017-12-01,2017,0,2,0,0,4,0,0,6
PHL,2018-01-01,2018,9,1,0,0,0,0,5,15
PHL,2018-02-01,2018,25,5,0,0,0,0,0,30
PHL,2018-03-01,2018,4,3,0,0,0,1,0,8
PHL,2018-04-01,2018,39,1,2,1,1,0,1,45
PHL,2018-05-01,2018,171,24,0,1,1,0,0,197
PHL,2018-06-01,2018,61,15,0,0,1,0,2,79
PHL,2018-07-01,2018,291,22,0,0,12,9,7,341
PHL,2018-08-01,2018,320,26,0,4,3,3,8,364
PHL,2018-09-01,2018,53,12,0,0,2,25,6,98
PHL,2018-10-01,2018,10,7,0,1,0,0,4,22
PHL,2018-11-01,2018,36,3,0,1,0,0,0,40
PHL,2018-12-01,2018,12,1,0,0,0,1,1,15
PHL,2019-01-01,2019,12,0,0,0,0,0,9,21
PHL,2019-02-01,2019,28,25,0,0,0,6,0,59
PHL,2019-03-01,2019,19,2,0,0,0,0,3,24
PHL,2019-04-01,2019,21,2,0,1,0,0,1,25
PHL,2019-05-01,2019,106,10,0,1,1,0,5,123
PHL,2019-06-01,2019,88,13,0,0,2,1,5,109
PHL,2019-07-01,2019,259,26,0,0,4,8,10,307
PHL,2019-08-01,2019,141,21,0,1,2,10,2,177
PHL,2019-09-01,2019,5,3,0,3,0,1,0,12
PHL,2019-10-01,2019,5,5,0,0,0,0,0,10
PHL,2019-11-01,2019,2,3,0,0,0,1,1,7
PHL,2019-12-01,2019,17,3,0,0,1,0,1,22
PHL,2020-01-01,2020,11,3,0,0,0,0,0,14
PHL,2020-02-01,2020,3,1,0,0,0,2,1,7
PHL,2020-03-01,2020,2,0,0,0,9,0,2,13
PHL,2020-04-01,2020,0,0,0,0,0,0,0,0
PHL,2020-05-01,2020,0,0,0,0,0,0,0,0
PHL,2020-06-01,2020,0,0,0,0,0,0,0,0
PHL,2020-07-01,2020,0,0,0,0,0,0,0,0
PHL,2020-08-01,2020,1,0,0,0,0,0,0,1
PHL,2020-09-01,2020,0,0,0,0,0,0,0,0
PHL,2020-10-01,2020,0,0,0,0,0,0,0,0
PHL,2020-11-01,2020,1,0,0,0,0,0,1,2
PHL,2020-12-01,2020,0,0,0,0,0,0,1,1
PHL,2021-01-01,2021,1,1,0,0,0,0,3,5
PHL,2021-02-01,2021,1,0,0,0,0,0,1,2
PHL,2021-03-01,2021,0,0,0,0,0,0,0,0
PHL,2021-04-01,2021,0,1,0,0,0,0,0,1
PHL,2021-05-01,2021,0,0,0,0,0,0,0,0
PHL,2021-06-01,2021,14,1,0,0,0,0,2,17
PHL,2021-07-01,2021,18,0,0,0,0,0,0,18
PHL,2021-08-01,2021,26,0,0,0,0,3,4,33
PHL,2021-09-01,2021,29,2,0,0,0,3,1,35
PHL,2021-10-01,2021,4,2,0,0,0,0,2,8
PHL,2021-11-01,2021,0,0,0,1,0,0,0,1
PHL,2021-12-01,2021,0,0,0,0,0,0,0,0
PHL,2022-01-01,2022,1,1,0,0,3,0,5,10
PHL,2022-02-01,2022,3,1,0,0,1,0,0,5
PHL,2022-03-01,2022,9,1,0,0,0,9,0,19
PHL,2022-04-01,2022,13,0,0,0,1,5,2,21
PHL,2022-05-01,2022,13,8,0,0,1,10,7,39
PHL,2022-06-01,2022,22,6,0,2,0,4,4,38
PHL,2022-07-01,2022,5,0,0,0,0,0,1,6
PHL,2022-08-01,2022,3,0,0,0,1,0,2,6
PHL,2022-09-01,2022,0,0,0,0,0,0,2,2
PHL,2022-10-01,2022,0,0,0,0,0,0,0,0
PHL,2022-11-01,2022,0,0,0,0,0,0,0,0
PHL,2022-12-01,2022,0,0,0,0,0,1,0,1
PHL,2023-01-01,2023,3,0,25,0,0,6,1,35
PHL,2023-02-01,2023,0,0,0,0,0,0,0,0
PHL,2023-03-01,2023,0,0,0,0,0,1,2,3
PHL,2023-04-01,2023,2,1,0,0,0,0,5,8
PHL,2023-05-01,2023,0,0,0,0,0,0,1,1
PHL,2023-06-01,2023,20,1,0,0,0,7,5,33
PHL,2023-07-01,2023,27,2,0,0,0,9,4,42
PHL,2023-08-01,2023,7,0,0,0,0,0,1,8
PHL,2023-09-01,2023,52,4,0,5,0,9,6,76
PHL,2023-10-01,2023,0,0,0,0,0,0,0,0
PHL,2023-11-01,2023,1,0,0,0,0,0,0,1
PHL,2023-12-01,2023,2,0,0,0,0,0,1,3
PHL,2024-01-01,2024,0,0,0,0,0,0,1,1
PHL,2024-02-01,2024,1,0,0,0,0,0,0,1
PHL,2024-03-01,2024,2,1,0,0,5,1,0,9
PHL,2024-04-01,2024,0,0,0,0,0,0,0,0
PHL,2024-05-01,2024,1,0,0,0,0,0,0,1
PHL,2024-06-01,2024,10,0,0,0,1,4,2,17
PHL,2024-07-01,2024,8,0,0,1,2,2,3,16
PHL,2024-08-01,2024,46,11,0,2,9,14,2,84
PHL,2024-09-01,2024,0,0,0,0,0,0,0,0
PHL,2024-10-01,2024,0,0,0,0,0,0,0,0
PHL,2024-11-01,2024,0,0,0,0,0,0,0,0
PHL,2024-12-01,2024,2,0,0,0,0,0,0,2
PHX,2015-01-01,2015,10,5,0,2,0,0,1,18
PHX,2015-02-01,2015,4,2,0,0,0,1,1,8
PHX,2015-03-01,2015,2,0,0,3,0,0,0,5
PHX,2015-04-01,2015,2,0,0,2,0,1,0,5
PHX,2015-05-01,2015,1,1,0,1,0,0,0,3
PHX,2015-06-01,2015,2,0,0,0,0,0,1,3
PHX,2015-07-01,2015,0,1,0,2,0,0,1,4
PHX,2015-08-01,2015,0,4,2,0,1,0,1,8
PHX,2015-09-01,2015,1,1,0,0,0,0,3,5
PHX,2015-10-01,2015,2,1,0,0,0,0,0,3
PHX,2015-11-01,2015,1,4,0,0,1,0,0,6
PHX,2015-12-01,2015,4,2,0,1,0,0,1,8
PHX,2016-01-01,2016,6,3,0,0,0,1,0,10
PHX,2016-02-01,2016,1,3,0,0,0,0,1,5
PHX,2016-03-01,2016,2,1,0,0,0,0,0,3
PHX,2016-04-01,2016,4,2,0,0,0,0,1,7
PHX,2016-05-01,2016,0,0,0,0,0,0,0,0
PHX,2016-06-01,2016,2,1,0,0,0,0,2,5
PHX,2016-07-01,2016,2,1,0,0,0,0,5,8
PHX,2016-08-01,2016,2,0,0,0,0,0,2,4
PHX,2016-09-01,2016,1,2,0,0,0,1,0,4
PHX,2016-10-01,2016,0,0,0,0,0,0,0,0
PHX,2016-11-01,2016,0,0,0,1,0,0,1,2
PHX,2016-12-01,2016,3,1,0,3,0,0,0,7
PHX,2017-01-01,2017,7,4,0,0,0,0,3,14
PHX,2017-02-01,2017,4,0,0,1,0,0,0,5
PHX,2017-03-01,2017,1,0,0,0,1,0,1,3
PHX,2017-04-01,2017,0,0,0,3,1,0,0,4
PHX,2017-05-01,2017,2,1,0,5,0,0,0,8
PHX,2017-06-01,2017,3,3,0,3,1,0,7,17
PHX,2017-07-01,2017,4,1,1,0,0,0,0,6
PHX,2017-08-01,2017,6,2,0,0,0,0,1,9
PHX,2017-09-01,2017,0,6,0,0,1,4,2,13
PHX,2017-10-01,2017,3,8,0,0,0,0,0,11
PHX,2017-11-01,2017,1,0,0,0,0,0,0,1
PHX,2017-12-01,2017,0,0,0,0,2,0,1,3
PHX,2018-01-01,2018,4,1,0,4,1,0,1,11
PHX,2018-02-01,2018,1,1,0,7,0,0,0,9
PHX,2018-03-01,2018,7,0,0,0,0,0,1,8
PHX,2018-04-01,2018,1,0,0,1,0,0,0,2
PHX,2018-05-01,2018,2,1,0,0,0,0,2,5
PHX,2018-06-01,2018,2,3,0,1,0,0,4,10
PHX,2018-07-01,2018,12,2,0,0,0,0,3,17
PHX,2018-08-01,2018,6,6,0,1,0,1,1,15
PHX,2018-09-01,2018,1,1,0,1,0,0,3,6
PHX,2018-10-01,2018,1,2,0,0,0,0,1,4
PHX,2018-11-01,2018,2,0,0,0,0,0,0,2
PHX,2018-12-01,2018,8,7,0,0,0,0,1,16
PHX,2019-01-01,2019,13,0,0,0,0,0,1,14
PHX,2019-02-01,2019,9,2,1,0,0,1,0,13
PHX,2019-03-01,2019,3,1,0,0,0,0,1,5
PHX,2019-04-01,2019,3,0,0,1,0,0,2,6
PHX,2019-05-01,2019,3,1,0,0,0,0,0,4
PHX,2019-06-01,2019,7,8,0,2,2,2,9,30
PHX,2019-07-01,2019,2,0,0,0,1,0,1,4
PHX,2019-08-01,2019,7,0,0,1,0,1,0,9
PHX,2019-09-01,2019,6,2,0,10,0,1,3,22
PHX,2019-10-01,2019,2,2,0,1,0,1,1,7
PHX,2019-11-01,2019,2,0,0,0,0,1,0,3
PHX,2019-12-01,2019,9,5,0,0,0,0,1,15
PHX,2020-01-01,2020,6,2,1,0,0,0,0,9
PHX,2020-02-01,2020,2,0,0,0,0,0,0,2
PHX,2020-03-01,2020,43,20,0,0,20,9,9,101
PHX,2020-04-01,2020,0,0,0,0,0,0,1,1
PHX,2020-05-01,2020,0,0,0,0,0,0,2,2
PHX,2020-06-01,2020,0,0,0,0,0,0,1,1
PHX,2020-07-01,2020,0,0,0,0,0,0,0,0
PHX,2020-08-01,2020,0,0,0,0,0,0,0,0
PHX,2020-09-01,2020,0,0,0,0,0,0,0,0
PHX,2020-10-01,2020,0,0,0,0,0,0,0,0
PHX,2020-11-01,2020,0,1,0,0,0,0,0,1
PHX,2020-12-01,2020,0,1,0,0,1,1,0,3
PHX,2021-01-01,2021,0,1,0,0,0,0,0,1
PHX,2021-02-01,2021,0,0,0,0,0,0,0,0
PHX,2021-03-01,2021,0,1,0,0,0,0,1,2
PHX,2021-04-01,2021,1,1,0,0,0,0,0,2
PHX,2021-05-01,2021,0,0,0,1,0,0,0,1
PHX,2021-06-01,2021,5,2,0,1,0,0,1,9
PHX,2021-07-01,2021,5,2,0,13,1,0,0,21
PHX,2021-08-01,2021,4,1,0,0,0,0,1,6
PHX,2021-09-01,2021,2,1,0,0,0,0,0,3
PHX,2021-10-01,2021,4,0,0,0,0,0,1,5
PHX,2021-11-01,2021,1,0,0,0,0,0,0,1
PHX,2021-12-01,2021,3,1,0,0,0,0,3,7
PHX,2022-01-01,2022,1,0,0,0,0,0,10,11
PHX,2022-02-01,2022,1,0,0,0,0,0,0,1
PHX,2022-03-01,2022,2,0,0,1,0,0,1,4
PHX,2022-04-01,2022,4,0,1,0,0,5,4,14
PHX,2022-05-01,2022,2,1,0,0,0,1,4,8
PHX,2022-06-01,2022,4,6,0,0,2,0,2,14
PHX,2022-07-01,2022,3,0,0,0,0,0,3,6
PHX,2022-08-01,2022,11,0,0,1,1,0,1,14
PHX,2022-09-01,2022,2,0,0,0,0,0,0,2
PHX,2022-10-01,2022,0,0,0,0,0,0,0,0
PHX,2022-11-01,2022,2,0,0,0,0,1,0,3
PHX,2022-12-01,2022,0,1,0,0,0,0,2,3
PHX,2023-01-01,2023,8,3,17,0,0,0,2,30
PHX,2023-02-01,2023,5,1,0,0,1,0,0,7
PHX,2023-03-01,2023,6,1,0,2,0,0,0,9
PHX,2023-04-01,2023,3,1,0,10,0,3,4,21
PHX,2023-05-01,2023,1,0,0,3,0,0,1,5
PHX,2023-06-01,2023,4,0,0,0,0,0,0,4
PHX,2023-07-01,2023,14,0,0,0,0,1,3,18
PHX,2023-08-01,2023,0,1,0,1,0,0,0,2
PHX,2023-09-01,2023,11,2,0,0,0,0,2,15
PHX,2023-10-01,2023,0,0,0,0,0,0,2,2
PHX,2023-11-01,2023,0,0,0,0,0,0,1,1
PHX,2023-12-01,2023,0,0,0,0,0,0,0,0
PHX,2024-01-01,2024,2,0,0,0,0,0,0,2
PHX,2024-02-01,2024,4,1,0,0,0,0,0,5
PHX,2024-03-01,2024,2,0,0,0,1,1,0,4
PHX,2024-04-01,2024,0,0,0,0,0,0,0,0
PHX,2024-05-01,2024,1,0,0,0,0,0,0,1
PHX,2024-06-01,2024,2,0,0,0,0,0,0,2
PHX,2024-07-01,2024,4,1,0,0,0,6,1,12
PHX,2024-08-01,2024,7,2,0,0,0,1,2,12
PHX,2024-09-01,2024,0,0,0,0,1,0,0,1
PHX,2024-10-01,2024,2,0,0,0,0,0,0,2
PHX,2024-11-01,2024,1,0,0,0,0,0,0,1
PHX,2024-12-01,2024,2,1,0,0,0,0,0,3
SAN,2015-01-01,2015,5,0,0,0,0,0,0,5
SAN,2015-02-01,2015,10,1,0,0,0,0,1,12
SAN,2015-03-01,2015,6,0,0,1,0,0,0,7
SAN,2015-04-01,2015,3,1,0,1,0,0,0,5
SAN,2015-05-01,2015,10,1,0,0,0,0,1,12
SAN,2015-06-01,2015,8,2,0,3,0,0,3,16
SAN,2015-07-01,2015,3,1,0,6,0,0,0,10
SAN,2015-08-01,2015,2,0,1,2,0,0,2,7
SAN,2015-09-01,2015,1,0,0,0,0,0,0,1
SAN,2015-10-01,2015,0,0,0,0,0,0,1,1
SAN,2015-11-01,2015,2,3,1,1,2,0,1,10
SAN,2015-12-01,2015,18,0,0,0,0,0,0,18
SAN,2016-01-01,2016,15,0,0,0,0,0,3,18
SAN,2016-02-01,2016,8,0,0,0,0,0,1,9
SAN,2016-03-01,2016,11,1,0,0,0,0,0,12
SAN,2016-04-01,2016,5,0,0,1,0,0,0,6
SAN,2016-05-01,2016,4,0,0,0,0,0,1,5
SAN,2016-06-01,2016,2,0,0,0,0,0,1,3
SAN,2016-07-01,2016,3,1,0,0,0,0,0,4
SAN,2016-08-01,2016,10,0,0,0,0,1,0,11
SAN,2016-09-01,2016,3,1,0,0,0,0,1,5
SAN,2016-10-01,2016,20,0,0,0,0,0,0,20
SAN,2016-11-01,2016,4,0,0,0,0,0,0,4
SAN,2016-12-01,2016,10,1,0,2,0,0,0,13
SAN,2017-01-01,2017,28,0,0,0,0,0,1,29
SAN,2017-02-01,2017,28,3,0,0,0,0,1,32
SAN,2017-03-01,2017,11,0,0,1,1,0,3,16
SAN,2017-04-01,2017,7,0,0,13,0,0,0,20
SAN,2017-05-01,2017,7,2,0,12,0,0,2,23
SAN,2017-06-01,2017,7,1,0,3,0,0,0,11
SAN,2017-07-01,2017,4,0,1,0,0,1,0,6
SAN,2017-08-01,2017,15,2,0,0,0,0,2,19
SAN,2017-09-01,2017,11,2,0,0,0,6,2,21
SAN,2017-10-01,2017,19,0,0,3,0,0,1,23
SAN,2017-11-01,2017,14,0,0,0,0,0,1,15
SAN,2017-12-01,2017,1,0,0,0,2,1,3,7
SAN,2018-01-01,2018,12,0,0,1,0,0,2,15
SAN,2018-02-01,2018,1,0,0,1,0,1,1,4
SAN,2018-03-01,2018,20,1,0,1,0,0,1,23
SAN,2018-04-01,2018,9,0,0,0,0,0,2,11
SAN,2018-05-01,2018,21,0,0,1,1,0,0,23
SAN,2018-06-01,2018,9,0,0,1,0,0,2,12
SAN,2018-07-01,2018,6,0,0,1,0,0,1,8
SAN,2018-08-01,2018,29,0,0,0,0,0,3,32
SAN,2018-09-01,2018,4,1,0,2,0,0,2,9
SAN,2018-10-01,2018,3,0,0,0,0,0,0,3
SAN,2018-11-01,2018,14,2,0,0,0,0,5,21
SAN,2018-12-01,2018,7,1,0,1,0,0,1,10
SAN,2019-01-01,2019,33,0,0,0,0,0,0,33
SAN,2019-02-01,2019,25,2,0,0,0,0,3,30
SAN,2019-03-01,2019,15,1,0,1,0,2,2,21
SAN,2019-04-01,2019,4,0,0,1,1,0,3,9
SAN,2019-05-01,2019,6,2,0,0,0,0,0,8
SAN,2019-06-01,2019,3,7,0,1,0,0,7,18
SAN,2019-07-01,2019,3,0,0,0,0,0,0,3
SAN,2019-08-01,2019,7,1,0,0,0,0,0,8
SAN,2019-09-01,2019,1,0,0,34,0,0,0,35
SAN,2019-10-01,2019,1,1,0,0,0,0,0,2
SAN,2019-11-01,2019,7,1,0,0,0,0,3,11
SAN,2019-12-01,2019,32,3,0,2,0,0,0,37
SAN,2020-01-01,2020,12,1,0,0,0,0,0,13
SAN,2020-02-01,2020,4,0,0,0,0,0,1,5
SAN,2020-03-01,2020,14,3,0,0,10,7,5,39
SAN,2020-04-01,2020,0,0,0,0,0,0,3,3
SAN,2020-05-01,2020,0,3,0,0,0,0,27,30
SAN,2020-06-01,2020,0,0,0,0,0,0,0,0
SAN,2020-07-01,2020,0,0,0,0,0,0,0,0
SAN,2020-08-01,2020,0,0,0,0,0,0,0,0
SAN,2020-09-01,2020,0,0,0,0,0,0,0,0
SAN,2020-10-01,2020,0,0,0,0,0,0,0,0
SAN,2020-11-01,2020,0,0,0,0,0,0,0,0
SAN,2020-12-01,2020,0,0,0,0,1,0,2,3
SAN,2021-01-01,2021,0,0,0,0,0,0,0,0
SAN,2021-02-01,2021,0,0,0,0,0,0,0,0
SAN,2021-03-01,2021,0,0,0,0,0,0,0,0
SAN,2021-04-01,2021,1,0,0,0,0,0,0,1
SAN,2021-05-01,2021,0,0,0,0,0,0,0,0
SAN,2021-06-01,2021,1,2,0,1,0,2,5,11
SAN,2021-07-01,2021,0,2,0,2,0,0,1,5
SAN,2021-08-01,2021,1,1,0,0,0,0,2,4
SAN,2021-09-01,2021,0,0,0,0,0,0,0,0
SAN,2021-10-01,2021,5,3,0,0,0,0,1,9
SAN,2021-11-01,2021,0,1,0,0,0,0,0,1
SAN,2021-12-01,2021,3,0,0,0,0,1,2,6
SAN,2022-01-01,2022,0,0,0,0,0,0,4,4
SAN,2022-02-01,2022,0,0,0,0,0,0,0,0
SAN,2022-03-01,2022,0,0,0,0,0,0,0,0
SAN,2022-04-01,2022,0,0,1,0,0,1,1,3
SAN,2022-05-01,2022,2,0,0,0,0,1,0,3
SAN,2022-06-01,2022,3,3,0,0,1,0,1,8
SAN,2022-07-01,2022,1,0,0,0,0,0,0,1
SAN,2022-08-01,2022,1,3,0,0,0,0,2,6
SAN,2022-09-01,2022,14,0,0,0,1,0,1,16
SAN,2022-10-01,2022,0,1,0,0,0,0,0,1
SAN,2022-11-01,2022,1,0,0,0,0,1,0,2
SAN,2022-12-01,2022,7,1,0,0,0,0,0,8
SAN,2023-01-01,2023,10,7,8,1,0,0,1,27
SAN,2023-02-01,2023,4,0,0,0,0,0,1,5
SAN,2023-03-01,2023,14,1,0,0,0,0,0,15
SAN,2023-04-01,2023,7,0,0,6,0,2,0,15
SAN,2023-05-01,2023,0,1,0,7,0,0,0,8
SAN,2023-06-01,2023,4,0,0,1,0,0,0,5
SAN,2023-07-01,2023,5,2,0,0,0,0,0,7
SAN,2023-08-01,2023,4,4,0,1,0,1,4,14
SAN,2023-09-01,2023,4,3,0,0,0,0,0,7
SAN,2023-10-01,2023,0,1,0,0,0,0,0,1
SAN,2023-11-01,2023,1,1,0,0,0,0,0,2
SAN,2023-12-01,2023,0,0,0,0,0,0,0,0
SAN,2024-01-01,2024,0,0,0,0,0,0,1,1
SAN,2024-02-01,2024,3,0,0,0,0,0,0,3
SAN,2024-03-01,2024,2,3,0,0,0,0,1,6
SAN,2024-04-01,2024,1,1,0,2,0,0,0,4
SAN,2024-05-01,2024,1,0,0,1,0,0,0,2
SAN,2024-06-01,2024,1,1,0,1,0,0,0,3
SAN,2024-07-01,2024,1,6,0,0,0,0,0,7
SAN,2024-08-01,2024,2,1,0,0,0,0,0,3
SAN,2024-09-01,2024,1,0,0,0,0,0,0,1
SAN,2024-10-01,2024,21,11,0,1,0,0,0,33
SAN,2024-11-01,2024,4,1,0,0,0,0,0,5
SAN,2024-12-01,2024,20,5,0,0,0,0,0,25
SEA,2015-01-01,2015,1,1,0,0,0,0,0,2
SEA,2015-02-01,2015,3,0,0,0,0,0,0,3
SEA,2015-03-01,2015,0,0,0,0,0,0,0,0
SEA,2015-04-01,2015,0,0,0,0,0,0,0,0
SEA,2015-05-01,2015,0,0,0,0,0,0,0,0
SEA,2015-06-01,2015,3,0,0,0,0,0,0,3
SEA,2015-07-01,2015,0,0,0,0,0,0,0,0
SEA,2015-08-01,2015,0,0,0,0,0,0,0,0
SEA,2015-09-01,2015,1,0,0,0,0,0,0,1
SEA,2015-10-01,2015,0,0,0,0,0,0,0,0
SEA,2015-11-01,2015,3,0,1,0,0,0,0,4
SEA,2015-12-01,2015,12,0,0,0,0,0,1,13
SEA,2016-01-01,2016,7,0,0,0,0,1,0,8
SEA,2016-02-01,2016,2,0,0,0,0,0,0,2
SEA,2016-03-01,2016,5,0,0,0,0,0,0,5
SEA,2016-04-01,2016,1,0,0,0,0,0,0,1
SEA,2016-05-01,2016,1,0,0,0,0,0,0,1
SEA,2016-06-01,2016,0,1,0,0,0,0,0,1
SEA,2016-07-01,2016,2,1,0,0,0,0,1,4
SEA,2016-08-01,2016,3,0,0,0,0,0,0,3
SEA,2016-09-01,2016,0,0,0,0,0,0,0,0
SEA,2016-10-01,2016,11,0,0,0,0,0,0,11
SEA,2016-11-01,2016,1,0,0,0,0,0,0,1
SEA,2016-12-01,2016,4,0,0,1,0,1,0,6
SEA,2017-01-01,2017,13,0,0,0,0,0,1,14
SEA,2017-02-01,2017,17,1,1,1,0,0,0,20
SEA,2017-03-01,2017,9,0,0,0,0,0,0,9
SEA,2017-04-01,2017,2,1,0,17,0,0,0,20
SEA,2017-05-01,2017,8,1,0,18,1,0,0,28
SEA,2017-06-01,2017,5,0,0,4,0,0,0,9
SEA,2017-07-01,2017,2,1,1,0,0,0,0,4
SEA,2017-08-01,2017,15,0,0,0,0,0,0,15
SEA,2017-09-01,2017,7,7,0,0,0,5,5,24
SEA,2017-10-01,2017,15,0,0,3,0,0,0,18
SEA,2017-11-01,2017,10,1,0,1,0,0,1,13
SEA,2017-12-01,2017,3,0,0,0,2,0,0,5
SEA,2018-01-01,2018,10,1,0,1,1,0,0,13
SEA,2018-02-01,2018,0,0,0,0,0,0,1,1
SEA,2018-03-01,2018,7,1,0,1,0,0,0,9
SEA,2018-04-01,2018,2,0,0,0,0,0,1,3
SEA,2018-05-01,2018,4,0,0,0,0,0,1,5
SEA,2018-06-01,2018,16,1,0,0,1,0,0,18
SEA,2018-07-01,2018,17,3,0,0,0,0,0,20
SEA,2018-08-01,2018,75,12,0,7,5,0,3,102
SEA,2018-09-01,2018,11,9,0,48,3,0,0,71
SEA,2018-10-01,2018,39,22,1,27,1,2,1,93
SEA,2018-11-01,2018,27,6,1,13,0,0,5,52
SEA,2018-12-01,2018,12,1,0,0,0,1,4,18
SEA,2019-01-01,2019,38,6,0,0,0,0,1,45
SEA,2019-02-01,2019,50,17,1,0,3,0,0,71
SEA,2019-03-01,2019,6,1,1,0,0,0,0,8
SEA,2019-04-01,2019,11,1,0,0,0,0,0,12
SEA,2019-05-01,2019,1,0,0,0,0,0,0,1
SEA,2019-06-01,2019,5,8,0,1,2,0,0,16
SEA,2019-07-01,2019,6,2,0,0,0,0,0,8
SEA,2019-08-01,2019,28,3,0,1,4,0,0,36
SEA,2019-09-01,2019,9,1,0,15,0,0,0,25
SEA,2019-10-01,2019,6,0,0,0,1,0,0,7
SEA,2019-11-01,2019,6,0,0,0,0,0,0,6
SEA,2019-12-01,2019,7,1,0,0,0,0,0,8
SEA,2020-01-01,2020,9,1,0,0,1,0,1,12
SEA,2020-02-01,2020,0,0,0,0,0,0,0,0
SEA,2020-03-01,2020,11,3,0,0,20,6,2,42
SEA,2020-04-01,2020,0,0,0,0,0,0,1,1
SEA,2020-05-01,2020,0,2,0,0,1,0,62,65
SEA,2020-06-01,2020,0,1,0,0,0,0,31,32
SEA,2020-07-01,2020,0,0,0,0,0,0,1,1
SEA,2020-08-01,2020,0,0,0,0,0,0,1,1
SEA,2020-09-01,2020,0,0,0,0,0,0,0,0
SEA,2020-10-01,2020,0,0,0,0,0,0,0,0
SEA,2020-11-01,2020,0,0,0,0,0,0,0,0
SEA,2020-12-01,2020,0,0,0,1,1,1,1,4
SEA,2021-01-01,2021,0,0,0,0,0,0,0,0
SEA,2021-02-01,2021,7,0,0,0,0,0,0,7
SEA,2021-03-01,2021,0,1,0,0,0,0,0,1
SEA,2021-04-01,2021,0,0,0,0,0,0,0,0
SEA,2021-05-01,2021,0,0,0,0,0,0,0,0
SEA,2021-06-01,2021,1,1,0,0,0,2,1,5
SEA,2021-07-01,2021,1,0,0,1,2,0,0,4
SEA,2021-08-01,2021,2,0,0,0,0,0,0,2
SEA,2021-09-01,2021,2,0,0,0,0,2,0,4
SEA,2021-10-01,2021,3,2,0,1,0,0,0,6
SEA,2021-11-01,2021,0,0,0,0,0,0,0,0
SEA,2021-12-01,2021,13,5,0,0,0,5,35,58
SEA,2022-01-01,2022,1,2,0,0,0,0,21,24
SEA,2022-02-01,2022,0,0,0,0,0,0,0,0
SEA,2022-03-01,2022,0,0,0,0,0,0,1,1
SEA,2022-04-01,2022,3,13,0,0,1,0,1,18
SEA,2022-05-01,2022,1,1,0,0,0,0,3,5
SEA,2022-06-01,2022,1,1,0,0,0,1,0,3
SEA,2022-07-01,2022,0,0,0,0,0,0,3,3
SEA,2022-08-01,2022,2,1,0,0,0,0,1,4
SEA,2022-09-01,2022,0,2,0,0,0,0,1,3
SEA,2022-10-01,2022,1,0,0,0,0,1,2,4
SEA,2022-11-01,2022,3,0,0,0,0,0,0,3
SEA,2022-12-01,2022,2,0,0,0,0,1,7,10
SEA,2023-01-01,2023,1,0,1,0,0,2,7,11
SEA,2023-02-01,2023,0,0,0,0,0,0,0,0
SEA,2023-03-01,2023,1,0,0,0,0,0,0,1
SEA,2023-04-01,2023,1,3,0,4,0,0,0,8
SEA,2023-05-01,2023,0,0,0,0,0,0,0,0
SEA,2023-06-01,2023,2,0,0,0,0,0,0,2
SEA,2023-07-01,2023,6,3,0,0,0,0,0,9
SEA,2023-08-01,2023,1,2,0,0,0,0,1,4
SEA,2023-09-01,2023,3,2,0,0,0,0,0,5
SEA,2023-10-01,2023,0,0,0,0,0,1,1,2
SEA,2023-11-01,2023,0,0,0,0,0,0,0,0
SEA,2023-12-01,2023,1,0,0,0,0,0,0,1
SEA,2024-01-01,2024,0,0,0,0,0,1,2,3
SEA,2024-02-01,2024,4,1,0,0,0,0,1,6
SEA,2024-03-01,2024,1,0,0,0,0,0,0,1
SEA,2024-04-01,2024,0,0,0,0,0,0,0,0
SEA,2024-05-01,2024,0,0,0,0,0,0,0,0
SEA,2024-06-01,2024,0,0,0,0,0,0,1,1
SEA,2024-07-01,2024,0,3,0,0,0,1,0,4
SEA,2024-08-01,2024,3,0,0,0,0,0,0,3
SEA,2024-09-01,2024,0,0,0,0,0,0,0,0
SEA,2024-10-01,2024,0,0,0,0,1,0,0,1
SEA,2024-11-01,2024,2,0,0,0,0,0,0,2
SEA,2024-12-01,2024,1,0,0,0,0,0,0,1
SFO,2015-01-01,2015,15,18,0,2,1,2,1,39
SFO,2015-02-01,2015,48,13,0,4,1,6,3,75
SFO,2015-03-01,2015,9,5,0,10,0,1,1,26
SFO,2015-04-01,2015,8,2,0,1,0,0,0,11
SFO,2015-05-01,2015,28,5,0,3,1,1,3,41
SFO,2015-06-01,2015,13,4,0,2,1,0,3,23
SFO,2015-07-01,2015,20,4,0,6,1,0,0,31
SFO,2015-08-01,2015,12,5,0,6,1,2,2,28
SFO,2015-09-01,2015,6,0,0,2,1,0,1,10
